periodo:,enero-mayo,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,unnamed:_14,unnamed:_15,unnamed:_16,unnamed:_17,unnamed:_18,unnamed:_19,unnamed:_20,unnamed:_21,unnamed:_22,unnamed:_23,unnamed:_24,unnamed:_25,unnamed:_26
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-02,A,02,,,,,,,,Nación,10,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,17921321000,0,0,17921321000,0,17248938075.39,672382924.61,15833262687.37,5332926492.08,5314969571.08,5314969571.08
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-03-01-070,A,03,03,01,070,,,,,Nación,10,CSF,"GASTOS DE ADMINISTRACIÓN DE PENSIONES, NÓMINA, ARCHIVO Y OTRAS ACTIVIDADES INHERENTES DECRETO 4986 DE 2007, DECRETO 2721 DE 2008 Y DECRETO 2601 DE 2009",1437196000,0,0,1437196000,0,1000000000,437196000,728555605,180807613,180807613,180807613
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-04-02-001,A,03,04,02,001,,,,,Nación,10,CSF,MESADAS PENSIONALES (DE PENSIONES),395228427000,0,0,395228427000,0,395228427000,0,143901146095.51,143900566547.51,143900566547.51,143900566547.51
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-04-02-002,A,03,04,02,002,,,,,Nación,10,CSF,CUOTAS PARTES PENSIONALES (DE PENSIONES),939373000,0,0,939373000,0,939373000,0,0,0,0,0
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-04-02-002,A,03,04,02,002,,,,,Propios,21,CSF,CUOTAS PARTES PENSIONALES (DE PENSIONES),3210000000,0,0,3210000000,0,3210000000,0,0,0,0,0
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-04-02-004,A,03,04,02,004,,,,,Nación,10,CSF,BONOS PENSIONALES (DE PENSIONES),4461025000,0,0,4461025000,0,4461025000,0,2832163000,2832163000,2832163000,2832163000
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-04-02-011,A,03,04,02,011,,,,,Propios,20,CSF,MESADAS PENSIONALES HOSPITAL SAN JUAN DE DIOS E INSTITUTO MATERNO INFANTIL,0,28000000000,0,28000000000,0,28000000000,0,9930263219,9930263219,7928090627,7928090627
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-04-02-012,A,03,04,02,012,,,,,Nación,10,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),6562000,0,0,6562000,0,1686963,4875037,1686963,1686963,1686963,1686963
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-04-02-094,A,03,04,02,094,,,,,Nación,10,CSF,AUXILIO FUNERARIO (OTRAS PRESTACIONES DE JUBILACIÓN),2106283000,0,0,2106283000,0,2106283000,0,502557500,502557500,502557500,502557500
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-10,A,03,10,,,,,,,Nación,10,CSF,SENTENCIAS Y CONCILIACIONES,5274949930,0,0,5274949930,0,5274949930,0,3199237277.69,3198913619.69,3197261387.69,3197261387.69
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-03-10,A,03,10,,,,,,,Propios,21,CSF,SENTENCIAS Y CONCILIACIONES,2007259000,0,0,2007259000,0,0,2007259000,0,0,0,0
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-08-01,A,08,01,,,,,,,Nación,10,CSF,IMPUESTOS,829969000,0,0,829969000,0,628910081,201058919,627008938,627008938,625135630,625135630
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,A-08-04-04,A,08,04,04,,,,,,Nación,10,CSF,CONTRIBUCIÓN DE VALORIZACIÓN MUNICIPAL,8258000,0,0,8258000,0,0,8258000,0,0,0,0
19-14-02,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - PENSIONES,C-1999-0300-2-53105B,C,1999,0300,2,53105B,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,800500000,0,0,800500000,0,425956654,374543346,292048585,64253536,64253536,64253536
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-01-01-01,A,01,01,01,,,,,,Nación,10,CSF,SALARIO,27695600000,0,0,27695600000,0,27695600000,0,9891598593.75,9891598593.41,9891598593.41,9891598593.41
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-01-01-02,A,01,01,02,,,,,,Nación,10,CSF,CONTRIBUCIONES INHERENTES A LA NÓMINA,10163000000,0,0,10163000000,0,10163000000,0,3846098998,3846098998,3846098998,3846098998
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-01-01-03,A,01,01,03,,,,,,Nación,10,CSF,REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL,4236500000,0,0,4236500000,0,4236500000,0,1884479937.55,1884172980.55,1884172980.55,1884172980.55
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-02,A,02,,,,,,,,Nación,10,CSF,ADQUISICIÓN DE BIENES  Y SERVICIOS,15491100000,0,0,15491100000,0,15134017300.28,357082699.72,3994547277.92,1276639843.33,1276639843.33,1276639843.33
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-02-02,A,03,02,02,,,,,,Nación,10,CSF,A ORGANIZACIONES INTERNACIONALES,1000000000,0,0,1000000000,0,1000000000,0,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-03-01-002,A,03,03,01,002,,,,,Nación,10,CSF,TRANSFERIR A LA UPME LEY 143 DE 1994,11987931000,0,0,11987931000,0,11987931000,0,11987931000,11987931000,11987931000,11987931000
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-03-01-999,A,03,03,01,999,,,,,Nación,10,CSF,OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN,2349400000,0,0,2349400000,2349400000,0,0,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-03-02-011,A,03,03,02,011,,,,,Nación,10,CSF,RECURSOS DE ORO Y PLATINO PARA LOS MUNICIPIOS PRODUCTORES DECRETO 2173 DE 1992,90012469000,0,0,90012469000,5000000000,85012469000,0,43779851703,43779851703,43779851703,43779851703
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-04-02-001,A,03,04,02,001,,,,,Nación,10,CSF,MESADAS PENSIONALES (DE PENSIONES),101917200,0,0,101917200,0,99000000,2917200,35666310,35666310,35666310,35666310
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-04-02-010,A,03,04,02,010,,,,,Nación,10,CSF,APORTES PREVISIÓN PENSIONES VEJEZ JUBILADOS (DE PENSIONES),41446000,0,0,41446000,0,0,41446000,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-04-02-012,A,03,04,02,012,,,,,Nación,10,CSF,INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES),178700000,0,0,178700000,0,178700000,0,39514977,39514977,39514977,39514977
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-03-10,A,03,10,,,,,,,Nación,10,CSF,SENTENCIAS Y CONCILIACIONES,2100000000,0,0,2100000000,0,86803569.18,2013196430.82,82803569.18,82803569.18,82803569.18,82803569.18
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-08-01,A,08,01,,,,,,,Nación,10,CSF,IMPUESTOS,108650000,0,0,108650000,0,108179580,470420,107157180,107157180,107157180,107157180
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,A-08-04-01,A,08,04,01,,,,,,Nación,11,SSF,CUOTA DE FISCALIZACIÓN Y AUDITAJE,13168900000,0,0,13168900000,0,0,13168900000,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,B-10-01-03,B,10,01,03,,,,,,Nación,11,SSF,OTRAS CUENTAS POR PAGAR,3459701281,0,0,3459701281,0,0,3459701281,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2101-1900-8-40301C,C,2101,1900,8,40301C,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",947859420584,0,108804016079,839055404505,0,839055404505,0,478002096404,478002096404,478002096404,478002096404
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2101-1900-9-40301C,C,2101,1900,9,40301C,,,,,Nación,16,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",62178000000,0,0,62178000000,0,61838726761,339273239,924985322,188876330,188876330,188876330
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2101-1900-10-40301C,C,2101,1900,10,40301C,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",0,108804016079,0,108804016079,0,87171504286,21632511793,41911779100,41576299100,41576299100,41576299100
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2101-1900-11-40301C,C,2101,1900,11,40301C,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",16530421597,0,0,16530421597,0,2125973733,14404447864,2063452768,1454734211,1454734211,1454734211
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-9-40301C,C,2102,1900,9,40301C,,,,,Nación,16,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",222821000000,0,0,222821000000,0,15559996485,207261003515,14406425892,1789446567,1789446567,1789446567
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-11-40301C,C,2102,1900,11,40301C,,,,,Nación,16,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",246276000000,0,0,246276000000,0,88507557432,157768442568,87174438675,1604673324,1604673324,1604673324
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-12-40301C,C,2102,1900,12,40301C,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",672890022,0,0,672890022,0,672890022,0,281088837,109773979,109773979,109773979
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-14-40301A,C,2102,1900,14,40301A,,,,,Nación,14,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. GENERACIÓN DE ENERGÍA A PARTIR DE FUENTES NO CONVENCIONALES DE ENERGÍA RENOVABLE (FNCER)",24812981762,0,0,24812981762,0,0,24812981762,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-14-40301A,C,2102,1900,14,40301A,,,,,Nación,16,SSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. GENERACIÓN DE ENERGÍA A PARTIR DE FUENTES NO CONVENCIONALES DE ENERGÍA RENOVABLE (FNCER)",20086000000,0,0,20086000000,0,412305840.6,19673694159.4,400713024.72,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-14-40302B,C,2102,1900,14,40302B,,,,,Nación,14,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. EFICIENCIA ENERGÉTICA Y DEL MERCADO COMO FACTOR DE DESARROLLO ECONÓMICO",32847031803,0,0,32847031803,0,0,32847031803,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-14-40302B,C,2102,1900,14,40302B,,,,,Nación,16,SSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. EFICIENCIA ENERGÉTICA Y DEL MERCADO COMO FACTOR DE DESARROLLO ECONÓMICO",19378545116,0,0,19378545116,0,412305840.6,18966239275.4,400713024.72,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-15-40301C,C,2102,1900,15,40301C,,,,,Nación,52,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",240317000000,0,0,240317000000,0,67296467841,173020532159,65908013266,391956426,391956426,391956426
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-17-40301C,C,2102,1900,17,40301C,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",689000000,0,0,689000000,0,689000000,0,530300000,191914448,191914448,191914448
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-18-40301C,C,2102,1900,18,40301C,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",2996359829130,0,0,2996359829130,0,2996359829129,1,1733777277459,1732414563716,1732414563716,1732414563716
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-18-40301C,C,2102,1900,18,40301C,,,,,Nación,51,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / C. CIERRE DE BRECHAS ENERGÉTICAS",164000000000,0,0,164000000000,0,164000000000,0,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-19-40301B,C,2102,1900,19,40301B,,,,,Nación,16,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. SEGURIDAD Y CONFIABILIDAD ENERGÉTICA",261061917200,0,0,261061917200,0,182895917200,78166000000,45809219736,45631544828,45631544828,45631544828
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-20-40301A,C,2102,1900,20,40301A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. GENERACIÓN DE ENERGÍA A PARTIR DE FUENTES NO CONVENCIONALES DE ENERGÍA RENOVABLE (FNCER)",1000000000000,0,0,1000000000000,0,993403633409,6596366591,26868808952.33,3592319635,3592319635,3592319635
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2102-1900-21-40302B,C,2102,1900,21,40302B,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. EFICIENCIA ENERGÉTICA Y DEL MERCADO COMO FACTOR DE DESARROLLO ECONÓMICO",1570000000,0,0,1570000000,0,1568780000,1220000,1294533411,248130706,248130706,248130706
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2103-1900-7-40301B,C,2103,1900,7,40301B,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. SEGURIDAD Y CONFIABILIDAD ENERGÉTICA",58065600000,0,0,58065600000,0,57769260058.69,296339941.31,20337013910.23,19346575603.43,19346575603.43,19346575603.43
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2103-1900-8-40302B,C,2103,1900,8,40302B,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. EFICIENCIA ENERGÉTICA Y DEL MERCADO COMO FACTOR DE DESARROLLO ECONÓMICO",3090564138,0,0,3090564138,0,2635924138,454640000,2460588719,708525378,708525378,708525378
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2103-1900-9-40302B,C,2103,1900,9,40302B,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. EFICIENCIA ENERGÉTICA Y DEL MERCADO COMO FACTOR DE DESARROLLO ECONÓMICO",19040000000,0,0,19040000000,0,6667730227.59,12372269772.41,5311096800,961936666,961936666,961936666
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-18-40302A,C,2104,1900,18,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",6304751650,0,0,6304751650,0,6304751650,0,2247358903,398689855,398689855,398689855
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-19-40302A,C,2104,1900,19,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",10173202000,0,0,10173202000,0,10173202000,0,4243551707,653221368,653221368,653221368
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-21-40302A,C,2104,1900,21,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",10129399709,0,0,10129399709,0,9975399709,154000000,3035416411,617082601,617082601,617082601
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-22-40302A,C,2104,1900,22,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",29553136263,0,0,29553136263,0,29059736263,493400000,2963110322.8,516247033,516247033,516247033
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-23-40302A,C,2104,1900,23,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",16011821250,0,0,16011821250,0,15511821250,500000000,2003014993,354215944,354215944,354215944
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-24-40302A,C,2104,1900,24,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",7972558000,0,0,7972558000,0,7972557900.48,99.52,3969891317.26,179590848,179590848,179590848
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-25-40302A,C,2104,1900,25,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS - [PREVIO CONCEPTO  DNP]",13402580099,0,0,13402580099,13402580099,0,0,0,0,0,0
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2104-1900-26-40302A,C,2104,1900,26,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",51042980000,0,0,51042980000,0,17698892001,33344087999,11416976435,1503246209,1503236909,1503236909
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2105-1900-11-53105E,C,2105,1900,11,53105E,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / E. CAPACIDADES Y ARTICULACIÓN PARA LA GESTIÓN TERRITORIAL,9194872326,0,0,9194872326,0,7892872323,1302000003,3813100711,819628112,819628112,819628112
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2105-1900-13-10101B,C,2105,1900,13,10101B,,,,,Nación,10,CSF,"1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",2983716865,0,0,2983716865,0,2452988531,530728334,2193730730,353383607,353383607,353383607
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2105-1900-15-53105E,C,2105,1900,15,53105E,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / E. CAPACIDADES Y ARTICULACIÓN PARA LA GESTIÓN TERRITORIAL,13944593555,0,0,13944593555,0,9946115220,3998478335,5640832606,1251212240,1251212240,1251212240
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2106-1900-19-40302B,C,2106,1900,19,40302B,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. EFICIENCIA ENERGÉTICA Y DEL MERCADO COMO FACTOR DE DESARROLLO ECONÓMICO",1945776000,0,0,1945776000,0,1945776000,0,1842525382,482244042,482244042,482244042
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2106-1900-20-53105E,C,2106,1900,20,53105E,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / E. CAPACIDADES Y ARTICULACIÓN PARA LA GESTIÓN TERRITORIAL,1324508500,0,0,1324508500,0,1311841833,12666667,831059342,188184575,188184575,188184575
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2106-1900-23-40302B,C,2106,1900,23,40302B,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. EFICIENCIA ENERGÉTICA Y DEL MERCADO COMO FACTOR DE DESARROLLO ECONÓMICO",1693840000,0,0,1693840000,0,1639649600,54190400,1473336983,430234359,430234359,430234359
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2106-1900-26-53105B,C,2106,1900,26,53105B,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,3079500000,0,0,3079500000,0,2962903334,116596666,1827069489,304904574,304904574,304904574
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2106-1900-27-40302A,C,2106,1900,27,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS",20358227582,0,0,20358227582,0,14202196801,6156030781,12880060403,4539154828.1,4539154828.1,4539154828.1
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2106-1900-28-40302A,C,2106,1900,28,40302A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. DIVERSIFICACIÓN PRODUCTIVA ASOCIADA A LAS ACTIVIDADES EXTRACTIVAS - [PREVIO CONCEPTO  DNP]",14400000000,0,0,14400000000,0,7740626667,6659373333,2760970456,477062244,477062244,477062244
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2199-1900-24-53105B,C,2199,1900,24,53105B,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,742010957,0,0,742010957,0,617380000,124630957,560080000,149240000,149240000,149240000
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2199-1900-26-53105B,C,2199,1900,26,53105B,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,1160252602,0,0,1160252602,0,1078425934,81826668,303773332,89480000,89480000,89480000
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2199-1900-27-53105B,C,2199,1900,27,53105B,,,,,Nación,10,CSF,5. CONVERGENCIA REGIONAL / B. ENTIDADES PÚBLICAS TERRITORIALES Y NACIONALES FORTALECIDAS,1357034000,0,0,1357034000,0,1357034000,0,260000000,67938320,67938320,67938320
21-01-01,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL ,C-2199-1900-28-40301A,C,2199,1900,28,40301A,,,,,Nación,10,CSF,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. GENERACIÓN DE ENERGÍA A PARTIR DE FUENTES NO CONVENCIONALES DE ENERGÍA RENOVABLE (FNCER)",2976000000,0,0,2976000000,0,2930866667,45133333,2574866233,635893001,635893001,635893001
